,mode,prefill_batch,prefill_len,decode_batch_size,decode_len,cu_mask,avg_duration_us,avg_decode_duration_us,avg_prefill_duration_us
4435,prefill_and_decode,4,256,256,1024,128.0,,1156.9533333333334,577.8956666666667
4436,prefill_and_decode,4,256,256,1024,32.0,,4931.242666666666,573.8066666666667
4437,prefill_and_decode,4,256,256,1024,64.0,,2491.1936666666666,572.055
4438,prefill_and_decode,4,256,256,1024,304.0,,621.689,613.6573333333332
4439,prefill_and_decode,4,256,256,2048,128.0,,2223.0589999999997,971.7966666666667
4440,prefill_and_decode,4,256,256,2048,32.0,,9545.429666666665,958.8603333333334
4441,prefill_and_decode,4,256,256,2048,64.0,,4767.7626666666665,957.07
4442,prefill_and_decode,4,256,256,2048,304.0,,1056.7383333333335,1000.1953333333332
4443,prefill_and_decode,4,256,256,256,128.0,,570.1850000000001,677.8313333333333
4444,prefill_and_decode,4,256,256,256,32.0,,1503.1589999999999,295.436
4445,prefill_and_decode,4,256,256,256,64.0,,762.17,316.2436666666667
4446,prefill_and_decode,4,256,256,256,304.0,,189.727,284.21066666666667
4447,prefill_and_decode,4,256,256,4096,128.0,,4342.563000000001,1745.701
4448,prefill_and_decode,4,256,256,4096,32.0,,18760.401,1744.2973333333332
4449,prefill_and_decode,4,256,256,4096,64.0,,9425.111333333334,1737.5353333333333
4450,prefill_and_decode,4,256,256,4096,304.0,,1953.4836666666667,1826.2583333333332
4451,prefill_and_decode,4,256,256,512,128.0,,612.1606666666667,424.45133333333337
4452,prefill_and_decode,4,256,256,512,32.0,,2649.916333333333,384.3596666666667
4453,prefill_and_decode,4,256,256,512,64.0,,1331.153,395.91900000000004
4454,prefill_and_decode,4,256,256,512,304.0,,346.19233333333335,381.366
4455,prefill_and_decode,4,256,32,1024,128.0,,171.81966666666668,421.3373333333334
4456,prefill_and_decode,4,256,32,1024,32.0,,642.5906666666667,273.078
4457,prefill_and_decode,4,256,32,1024,64.0,,344.16066666666666,306.4476666666667
4458,prefill_and_decode,4,256,32,1024,304.0,,60.498333333333335,242.86233333333334
4459,prefill_and_decode,4,256,32,2048,128.0,,331.81233333333336,422.2056666666667
4460,prefill_and_decode,4,256,32,2048,32.0,,1255.994,272.78433333333334
4461,prefill_and_decode,4,256,32,2048,64.0,,656.903,306.7956666666667
4462,prefill_and_decode,4,256,32,2048,304.0,,114.76966666666665,262.11966666666666
4463,prefill_and_decode,4,256,32,256,128.0,,52.09266666666667,420.66966666666667
4464,prefill_and_decode,4,256,32,256,196.0,,20.246333333333336,242.221
4465,prefill_and_decode,4,256,32,256,32.0,,193.857,271.4476666666667
4466,prefill_and_decode,4,256,32,256,64.0,,102.20733333333334,305.365
4467,prefill_and_decode,4,256,32,256,304.0,,20.019333333333332,241.9
4468,prefill_and_decode,4,256,32,4096,128.0,,648.8450000000001,424.117
4469,prefill_and_decode,4,256,32,4096,32.0,,2364.236333333333,351.0696666666667
4470,prefill_and_decode,4,256,32,4096,64.0,,1305.1063333333332,364.715
4471,prefill_and_decode,4,256,32,4096,304.0,,223.25766666666664,352.11266666666666
4472,prefill_and_decode,4,256,32,512,128.0,,122.868,553.6936666666667
4473,prefill_and_decode,4,256,32,512,32.0,,345.5506666666667,272.47666666666663
4474,prefill_and_decode,4,256,32,512,64.0,,182.6846666666667,305.539
4475,prefill_and_decode,4,256,32,512,304.0,,34.345333333333336,242.448
4476,prefill_and_decode,4,256,512,1024,128.0,,2321.470333333333,830.139
4477,prefill_and_decode,4,256,512,1024,32.0,,9855.498333333335,817.4436666666667
4478,prefill_and_decode,4,256,512,1024,64.0,,4935.9473333333335,817.1763333333333
4479,prefill_and_decode,4,256,512,1024,304.0,,1169.6363333333331,879.2516666666667
4480,prefill_and_decode,4,256,512,2048,128.0,,4456.542666666667,1312.1886666666667
4481,prefill_and_decode,4,256,512,2048,32.0,,19086.517000000003,1315.2496666666666
4482,prefill_and_decode,4,256,512,2048,64.0,,9575.951333333333,1315.9843333333333
4483,prefill_and_decode,4,256,512,2048,304.0,,1999.7353333333333,1390.7556666666667
4484,prefill_and_decode,4,256,512,256,128.0,,697.8366666666667,424.33099999999996
4485,prefill_and_decode,4,256,512,256,32.0,,2980.473,410.08466666666664
4486,prefill_and_decode,4,256,512,256,64.0,,1514.96,416.53999999999996
4487,prefill_and_decode,4,256,512,256,304.0,,493.23499999999996,415.34999999999997
4488,prefill_and_decode,4,256,512,4096,128.0,,8852.149333333333,2470.2393333333334
4489,prefill_and_decode,4,256,512,4096,32.0,,37424.999,2454.5623333333333
4490,prefill_and_decode,4,256,512,4096,64.0,,18978.677666666666,2495.1493333333333
4491,prefill_and_decode,4,256,512,4096,304.0,,3668.8483333333334,2558.0803333333333
4492,prefill_and_decode,4,256,512,512,128.0,,1232.3536666666666,568.8083333333333
4493,prefill_and_decode,4,256,512,512,32.0,,5245.7626666666665,558.5849999999999
4494,prefill_and_decode,4,256,512,512,64.0,,2643.4216666666666,563.449
4495,prefill_and_decode,4,256,512,512,304.0,,715.21,575.076
4496,prefill_and_decode,4,256,64,1024,128.0,,287.8586666666667,421.8316666666667
4497,prefill_and_decode,4,256,64,1024,32.0,,1277.0286666666668,282.874
4498,prefill_and_decode,4,256,64,1024,64.0,,625.3506666666667,307.089
4499,prefill_and_decode,4,256,64,1024,304.0,,118.23066666666666,267.559
4500,prefill_and_decode,4,256,64,2048,128.0,,557.5156666666667,427.96600000000007
4501,prefill_and_decode,4,256,64,2048,32.0,,2440.5176666666666,360.866
4502,prefill_and_decode,4,256,64,2048,64.0,,1220.1789999999999,363.20433333333335
4503,prefill_and_decode,4,256,64,2048,304.0,,277.92900000000003,360.85266666666666
4504,prefill_and_decode,4,256,64,256,128.0,,86.45100000000001,420.53533333333326
4505,prefill_and_decode,4,256,64,256,32.0,,381.593,272.3033333333333
4506,prefill_and_decode,4,256,64,256,64.0,,189.47333333333333,306.6213333333333
4507,prefill_and_decode,4,256,64,256,304.0,,38.220666666666666,242.51466666666667
4508,prefill_and_decode,4,256,64,4096,128.0,,1099.0083333333334,568.0866666666667
4509,prefill_and_decode,4,256,64,4096,32.0,,4745.284000000001,556.687
4510,prefill_and_decode,4,256,64,4096,64.0,,2367.738,550.9003333333334
4511,prefill_and_decode,4,256,64,4096,304.0,,501.3336666666667,567.9126666666667
4512,prefill_and_decode,4,256,64,512,128.0,,153.83200000000002,420.883
4513,prefill_and_decode,4,256,64,512,32.0,,672.5386666666667,271.822
4514,prefill_and_decode,4,256,64,512,64.0,,336.396,306.622
4515,prefill_and_decode,4,256,64,512,304.0,,65.283,243.063
4516,prefill_and_decode,4,4096,128,1024,128.0,,731.1396666666666,86285.35866666667
4517,prefill_and_decode,4,4096,128,1024,32.0,,2629.1093333333333,55607.101
4518,prefill_and_decode,4,4096,128,1024,64.0,,1268.6493333333335,63041.83533333333
4519,prefill_and_decode,4,4096,128,1024,304.0,,761.3956666666667,50216.331
4520,prefill_and_decode,4,4096,128,2048,128.0,,1247.521,85818.96766666666
4521,prefill_and_decode,4,4096,128,2048,32.0,,5207.303000000001,55038.96066666666
4522,prefill_and_decode,4,4096,128,2048,64.0,,2519.271666666667,62699.28166666667
4523,prefill_and_decode,4,4096,128,2048,304.0,,1243.485,49833.92866666667
4524,prefill_and_decode,4,4096,128,256,128.0,,174.57266666666666,91216.09566666668
4525,prefill_and_decode,4,4096,128,256,32.0,,765.5649999999999,54937.92833333334
4526,prefill_and_decode,4,4096,128,256,64.0,,381.72666666666663,62420.873
4527,prefill_and_decode,4,4096,128,256,304.0,,75.68,49220.21266666666
4528,prefill_and_decode,4,4096,128,4096,128.0,,2215.8033333333333,85776.82733333333
4529,prefill_and_decode,4,4096,128,4096,32.0,,10249.836333333333,55059.59466666667
4530,prefill_and_decode,4,4096,128,4096,64.0,,5169.414333333333,62450.76933333334
4531,prefill_and_decode,4,4096,128,4096,304.0,,1768.7806666666668,50020.24166666667
4532,prefill_and_decode,4,4096,128,512,128.0,,321.18766666666664,85820.20133333333
4533,prefill_and_decode,4,4096,128,512,32.0,,1360.3256666666666,55369.26266666667
4534,prefill_and_decode,4,4096,128,512,64.0,,676.4409999999999,62683.58733333333
4535,prefill_and_decode,4,4096,128,512,304.0,,359.04833333333335,49629.96466666667
4536,prefill_and_decode,4,4096,256,1024,128.0,,2192.655666666667,86778.578
4537,prefill_and_decode,4,4096,256,1024,32.0,,5456.686333333334,56074.699
4538,prefill_and_decode,4,4096,256,1024,64.0,,2615.4383333333335,63527.117999999995
4539,prefill_and_decode,4,4096,256,1024,304.0,,2204.0966666666664,50790.30433333333
4540,prefill_and_decode,4,4096,256,2048,128.0,,2884.92,85876.53866666666
4541,prefill_and_decode,4,4096,256,2048,32.0,,10443.191333333334,55213.16033333333
4542,prefill_and_decode,4,4096,256,2048,64.0,,5293.873333333333,62746.02766666667
4543,prefill_and_decode,4,4096,256,2048,304.0,,2794.126,50124.70233333333
4544,prefill_and_decode,4,4096,256,256,128.0,,673.902,86289.43733333332
4545,prefill_and_decode,4,4096,256,256,32.0,,1526.7466666666667,55708.225000000006
4546,prefill_and_decode,4,4096,256,256,64.0,,803.5590000000001,63192.98166666667
4547,prefill_and_decode,4,4096,256,256,304.0,,1073.309,50431.367
4548,prefill_and_decode,4,4096,256,4096,128.0,,4666.037,85713.61466666668
4549,prefill_and_decode,4,4096,256,4096,32.0,,20203.838333333333,55045.94066666667
4550,prefill_and_decode,4,4096,256,4096,64.0,,10262.588666666665,62501.36666666666
4551,prefill_and_decode,4,4096,256,4096,304.0,,3551.112333333333,50636.30433333333
4552,prefill_and_decode,4,4096,256,512,128.0,,1539.8443333333332,86799.923
4553,prefill_and_decode,4,4096,256,512,32.0,,2771.1133333333332,55843.10800000001
4554,prefill_and_decode,4,4096,256,512,64.0,,2252.0866666666666,69701.39633333334
4555,prefill_and_decode,4,4096,256,512,304.0,,1556.0543333333335,50544.672
4556,prefill_and_decode,4,4096,32,1024,128.0,,172.16733333333332,85732.218
4557,prefill_and_decode,4,4096,32,1024,32.0,,650.235,54951.12233333334
4558,prefill_and_decode,4,4096,32,1024,64.0,,343.31899999999996,62401.80866666667
4559,prefill_and_decode,4,4096,32,1024,304.0,,62.383,49293.185333333335
4560,prefill_and_decode,4,4096,32,2048,128.0,,332.41333333333336,85724.256
4561,prefill_and_decode,4,4096,32,2048,32.0,,1259.201,54954.62733333334
4562,prefill_and_decode,4,4096,32,2048,64.0,,665.7099999999999,62502.26566666667
4563,prefill_and_decode,4,4096,32,2048,304.0,,122.53366666666666,49394.28466666667
4564,prefill_and_decode,4,4096,32,256,128.0,,52.293,91045.91200000001
4565,prefill_and_decode,4,4096,32,256,32.0,,194.28433333333336,55027.14066666667
4566,prefill_and_decode,4,4096,32,256,64.0,,102.71433333333334,62452.21133333333
4567,prefill_and_decode,4,4096,32,256,304.0,,20.68766666666667,49341.53166666667
4568,prefill_and_decode,4,4096,32,4096,128.0,,653.1883333333334,85863.64899999999
4569,prefill_and_decode,4,4096,32,4096,32.0,,2431.6569999999997,55079.198333333334
4570,prefill_and_decode,4,4096,32,4096,64.0,,1308.0463333333335,62582.18466666667
4571,prefill_and_decode,4,4096,32,4096,304.0,,229.231,49727.956333333335
4572,prefill_and_decode,4,4096,32,512,128.0,,92.051,85637.78866666666
4573,prefill_and_decode,4,4096,32,512,32.0,,345.577,54954.967000000004
4574,prefill_and_decode,4,4096,32,512,64.0,,182.80499999999998,62371.28433333334
4575,prefill_and_decode,4,4096,32,512,304.0,,34.224999999999994,49336.49566666668
4576,prefill_and_decode,4,4096,512,1024,128.0,,5318.727,86977.34466666666
4577,prefill_and_decode,4,4096,512,1024,32.0,,10932.068666666666,56095.78666666666
4578,prefill_and_decode,4,4096,512,1024,64.0,,5505.464,63735.44699999999
4579,prefill_and_decode,4,4096,512,1024,304.0,,5104.065333333333,51443.772
4580,prefill_and_decode,4,4096,512,2048,128.0,,6348.392666666667,86098.071
4581,prefill_and_decode,4,4096,512,2048,32.0,,20605.135333333335,55222.82666666667
4582,prefill_and_decode,4,4096,512,2048,64.0,,10508.351,62702.017666666674
4583,prefill_and_decode,4,4096,512,2048,304.0,,6021.136000000001,51184.044333333324
4584,prefill_and_decode,4,4096,512,256,128.0,,3465.8376666666663,87071.68533333333
4585,prefill_and_decode,4,4096,512,256,32.0,,3430.5963333333334,56384.38466666666
4586,prefill_and_decode,4,4096,512,256,64.0,,3401.329333333333,63761.45333333333
4587,prefill_and_decode,4,4096,512,256,304.0,,3327.8009999999995,51028.831999999995
4588,prefill_and_decode,4,4096,512,4096,128.0,,9368.304333333333,85969.056
4589,prefill_and_decode,4,4096,512,4096,32.0,,39981.234333333334,55121.794666666676
4590,prefill_and_decode,4,4096,512,4096,64.0,,20233.322,62605.37899999999
4591,prefill_and_decode,4,4096,512,4096,304.0,,7648.3,52509.02466666667
4592,prefill_and_decode,4,4096,512,512,128.0,,4357.104333333334,86768.468
4593,prefill_and_decode,4,4096,512,512,32.0,,5856.373333333333,56030.055666666674
4594,prefill_and_decode,4,4096,512,512,64.0,,4369.972333333333,63451.812666666665
4595,prefill_and_decode,4,4096,512,512,304.0,,4220.056666666666,50832.01333333333
4596,prefill_and_decode,4,4096,64,1024,128.0,,287.6846666666667,85705.01766666667
4597,prefill_and_decode,4,4096,64,1024,32.0,,1285.3543333333334,55085.089
4598,prefill_and_decode,4,4096,64,1024,64.0,,632.0596666666667,62469.92366666667
4599,prefill_and_decode,4,4096,64,1024,304.0,,122.93466666666666,49340.301666666666
4600,prefill_and_decode,4,4096,64,2048,128.0,,555.9653333333334,85738.30033333333
4601,prefill_and_decode,4,4096,64,2048,32.0,,2511.6143333333334,55059.00966666667
4602,prefill_and_decode,4,4096,64,2048,64.0,,1220.2720000000002,62557.58433333333
4603,prefill_and_decode,4,4096,64,2048,304.0,,466.213,49619.881666666675
4604,prefill_and_decode,4,4096,64,256,128.0,,86.93233333333335,90633.979
4605,prefill_and_decode,4,4096,64,256,32.0,,384.0253333333333,55108.369
4606,prefill_and_decode,4,4096,64,256,64.0,,189.99433333333332,62402.84533333333
4607,prefill_and_decode,4,4096,64,256,304.0,,47.72233333333333,49276.45366666667
4608,prefill_and_decode,4,4096,64,4096,128.0,,1089.947,85801.85233333333
4609,prefill_and_decode,4,4096,64,4096,32.0,,5177.8476666666675,55064.92833333334
4610,prefill_and_decode,4,4096,64,4096,64.0,,2537.111666666666,62471.90866666666
4611,prefill_and_decode,4,4096,64,4096,304.0,,894.1523333333333,49698.33233333333
4612,prefill_and_decode,4,4096,64,512,128.0,,154.16633333333334,85656.94166666667
4613,prefill_and_decode,4,4096,64,512,32.0,,683.5236666666666,54962.74566666666
4614,prefill_and_decode,4,4096,64,512,64.0,,337.07766666666663,62429.88766666667
4615,prefill_and_decode,4,4096,64,512,304.0,,65.67066666666666,49250.58833333334
4616,prefill_and_decode,4,512,128,1024,128.0,,593.7316666666667,1502.6506666666667
4617,prefill_and_decode,4,512,128,1024,32.0,,2537.9266666666667,968.1083333333332
4618,prefill_and_decode,4,512,128,1024,64.0,,1304.9723333333334,1106.4653333333333
4619,prefill_and_decode,4,512,128,1024,304.0,,331.47866666666664,991.0543333333334
4620,prefill_and_decode,4,512,128,2048,128.0,,1155.6036666666669,1519.5966666666666
4621,prefill_and_decode,4,512,128,2048,32.0,,4814.283333333334,1156.6066666666668
4622,prefill_and_decode,4,512,128,2048,64.0,,2439.2883333333334,1168.2733333333333
4623,prefill_and_decode,4,512,128,2048,304.0,,621.3283333333334,1224.5083333333334
4624,prefill_and_decode,4,512,128,256,128.0,,190.62266666666665,1534.1906666666666
4625,prefill_and_decode,4,512,128,256,32.0,,789.219,965.3823333333333
4626,prefill_and_decode,4,512,128,256,64.0,,381.1123333333333,1087.0606666666667
4627,prefill_and_decode,4,512,128,256,304.0,,77.05633333333333,910.603
4628,prefill_and_decode,4,512,128,4096,128.0,,2216.538666666667,1616.9400000000003
4629,prefill_and_decode,4,512,128,4096,32.0,,9511.962,1555.4386666666667
4630,prefill_and_decode,4,512,128,4096,64.0,,4764.274,1558.1116666666665
4631,prefill_and_decode,4,512,128,4096,304.0,,1077.9596666666666,1634.821
4632,prefill_and_decode,4,512,128,512,128.0,,311.45933333333335,1495.5153333333335
4633,prefill_and_decode,4,512,128,512,32.0,,1368.1706666666666,961.3863333333333
4634,prefill_and_decode,4,512,128,512,64.0,,674.9706666666667,1078.8416666666665
4635,prefill_and_decode,4,512,128,512,304.0,,150.09,886.0543333333334
4636,prefill_and_decode,4,512,256,1024,128.0,,1177.1193333333333,1511.0293333333332
4637,prefill_and_decode,4,512,256,1024,32.0,,4999.011333333334,1174.6613333333335
4638,prefill_and_decode,4,512,256,1024,64.0,,2524.63,1183.508
4639,prefill_and_decode,4,512,256,1024,304.0,,708.6613333333333,1220.9136666666666
4640,prefill_and_decode,4,512,256,2048,128.0,,2259.369,1610.3246666666666
4641,prefill_and_decode,4,512,256,2048,32.0,,9616.285,1569.8056666666669
4642,prefill_and_decode,4,512,256,2048,64.0,,4851.688666666667,1567.159333333333
4643,prefill_and_decode,4,512,256,2048,304.0,,1191.2986666666666,1639.7113333333334
4644,prefill_and_decode,4,512,256,256,128.0,,358.60699999999997,1483.6216666666667
4645,prefill_and_decode,4,512,256,256,32.0,,1523.8866666666665,953.9293333333334
4646,prefill_and_decode,4,512,256,256,64.0,,767.8366666666667,1078.9350000000002
4647,prefill_and_decode,4,512,256,256,304.0,,232.01133333333334,897.7613333333334
4648,prefill_and_decode,4,512,256,4096,128.0,,4426.355666666666,2378.082
4649,prefill_and_decode,4,512,256,4096,32.0,,18902.353333333333,2413.2816666666668
4650,prefill_and_decode,4,512,256,4096,64.0,,9518.205,2371.359
4651,prefill_and_decode,4,512,256,4096,304.0,,2074.9616666666666,2471.7226666666666
4652,prefill_and_decode,4,512,256,512,128.0,,634.4786666666668,1491.7873333333334
4653,prefill_and_decode,4,512,256,512,32.0,,2692.7076666666667,995.7186666666666
4654,prefill_and_decode,4,512,256,512,64.0,,1381.561333333333,1090.963
4655,prefill_and_decode,4,512,256,512,304.0,,416.8206666666667,1006.6369999999998
4656,prefill_and_decode,4,512,32,1024,128.0,,173.86433333333335,1496.8653333333332
4657,prefill_and_decode,4,512,32,1024,32.0,,664.8013333333333,958.8736666666667
4658,prefill_and_decode,4,512,32,1024,64.0,,344.24066666666664,1078.9756666666667
4659,prefill_and_decode,4,512,32,1024,304.0,,71.56400000000001,859.5803333333333
4660,prefill_and_decode,4,512,32,2048,128.0,,347.729,1496.7176666666667
4661,prefill_and_decode,4,512,32,2048,32.0,,1287.5326666666667,977.9976666666666
4662,prefill_and_decode,4,512,32,2048,64.0,,678.5656666666666,1082.2626666666665
4663,prefill_and_decode,4,512,32,2048,304.0,,128.1063333333333,885.6930000000001
4664,prefill_and_decode,4,512,32,256,128.0,,51.77166666666667,1482.0176666666666
4665,prefill_and_decode,4,512,32,256,196.0,,21.235333333333333,886.2276666666667
4666,prefill_and_decode,4,512,32,256,32.0,,193.99033333333333,947.114
4667,prefill_and_decode,4,512,32,256,64.0,,102.50166666666667,1086.2046666666665
4668,prefill_and_decode,4,512,32,256,304.0,,24.643333333333334,876.4986666666667
4669,prefill_and_decode,4,512,32,4096,128.0,,673.3276666666667,1495.5953333333334
4670,prefill_and_decode,4,512,32,4096,32.0,,2401.227666666667,969.6986666666667
4671,prefill_and_decode,4,512,32,4096,64.0,,1335.576,1091.3636666666666
4672,prefill_and_decode,4,512,32,4096,304.0,,236.5813333333333,1000.369
4673,prefill_and_decode,4,512,32,512,128.0,,91.80966666666666,1491.359333333333
4674,prefill_and_decode,4,512,32,512,32.0,,346.00499999999994,951.4033333333333
4675,prefill_and_decode,4,512,32,512,64.0,,182.698,1070.6763333333333
4676,prefill_and_decode,4,512,32,512,304.0,,34.73266666666667,887.457
4677,prefill_and_decode,4,512,512,1024,128.0,,2347.0626666666667,1618.9566666666667
4678,prefill_and_decode,4,512,512,1024,32.0,,9941.601999999999,1596.1053333333336
4679,prefill_and_decode,4,512,512,1024,64.0,,4986.9310000000005,1602.1993333333332
4680,prefill_and_decode,4,512,512,1024,304.0,,1464.8446666666669,1656.9246666666666
4681,prefill_and_decode,4,512,512,2048,128.0,,4566.101333333333,2416.7833333333333
4682,prefill_and_decode,4,512,512,2048,32.0,,19143.313333333335,2421.4876666666664
4683,prefill_and_decode,4,512,512,2048,64.0,,9701.157333333334,2422.476
4684,prefill_and_decode,4,512,512,2048,304.0,,2361.616666666667,2497.835
4685,prefill_and_decode,4,512,512,256,128.0,,719.8470000000001,1496.1033333333332
4686,prefill_and_decode,4,512,512,256,32.0,,3001.066666666667,1023.4746666666666
4687,prefill_and_decode,4,512,512,256,64.0,,1521.5883333333331,1077.746
4688,prefill_and_decode,4,512,512,256,304.0,,679.1803333333332,1039.0036666666667
4689,prefill_and_decode,4,512,512,4096,128.0,,8868.908666666668,4113.319333333333
4690,prefill_and_decode,4,512,512,4096,32.0,,37564.064000000006,4097.160666666667
4691,prefill_and_decode,4,512,512,4096,64.0,,18914.59766666667,4048.1289999999995
4692,prefill_and_decode,4,512,512,4096,304.0,,3960.515666666666,4035.1
4693,prefill_and_decode,4,512,512,512,128.0,,1256.9166666666667,1513.1963333333333
4694,prefill_and_decode,4,512,512,512,32.0,,5302.826666666667,1207.5226666666665
4695,prefill_and_decode,4,512,512,512,64.0,,2695.8349999999996,1217.025
4696,prefill_and_decode,4,512,512,512,304.0,,981.6730000000001,1248.0956666666668
4697,prefill_and_decode,4,512,64,1024,128.0,,303.14666666666665,1490.571
4698,prefill_and_decode,4,512,64,1024,32.0,,1305.0663333333334,967.2800000000001
4699,prefill_and_decode,4,512,64,1024,64.0,,648.1503333333334,1085.5373333333334
4700,prefill_and_decode,4,512,64,1024,304.0,,148.4466666666667,881.5373333333333
4701,prefill_and_decode,4,512,64,2048,128.0,,575.209,1504.375
4702,prefill_and_decode,4,512,64,2048,32.0,,2471.4423333333334,991.6153333333333
4703,prefill_and_decode,4,512,64,2048,64.0,,1251.6243333333332,1100.759
4704,prefill_and_decode,4,512,64,2048,304.0,,316.4576666666667,1012.4096666666666
4705,prefill_and_decode,4,512,64,256,128.0,,88.54933333333334,1513.3293333333331
4706,prefill_and_decode,4,512,64,256,32.0,,395.91900000000004,953.034
4707,prefill_and_decode,4,512,64,256,64.0,,189.13966666666667,1077.639
4708,prefill_and_decode,4,512,64,256,304.0,,42.577,859.3926666666666
4709,prefill_and_decode,4,512,64,4096,128.0,,1139.113,1511.3649999999998
4710,prefill_and_decode,4,512,64,4096,32.0,,4789.025000000001,1144.6326666666666
4711,prefill_and_decode,4,512,64,4096,64.0,,2480.9303333333332,1171.5069999999998
4712,prefill_and_decode,4,512,64,4096,304.0,,558.4646666666666,1213.5366666666666
4713,prefill_and_decode,4,512,64,512,128.0,,154.407,1488.6736666666668
4714,prefill_and_decode,4,512,64,512,32.0,,691.2883333333334,949.4793333333333
4715,prefill_and_decode,4,512,64,512,64.0,,336.824,1079.9243333333332
4716,prefill_and_decode,4,512,64,512,304.0,,66.68566666666668,899.538
4717,prefill_and_decode,8,1024,128,1024,128.0,,575.0623333333333,11422.865666666667
4718,prefill_and_decode,8,1024,128,1024,32.0,,2588.7899999999995,7229.368333333335
4719,prefill_and_decode,8,1024,128,1024,64.0,,1266.7383333333332,8248.313333333334
4720,prefill_and_decode,8,1024,128,1024,304.0,,403.2963333333333,6540.673
4721,prefill_and_decode,8,1024,128,2048,128.0,,1109.7923333333333,11438.128666666666
4722,prefill_and_decode,8,1024,128,2048,32.0,,5075.267,7211.422333333333
4723,prefill_and_decode,8,1024,128,2048,64.0,,2465.3213333333333,8216.962333333333
4724,prefill_and_decode,8,1024,128,2048,304.0,,699.6276666666666,6772.883333333334
4725,prefill_and_decode,8,1024,128,256,128.0,,174.01166666666666,12113.104333333331
4726,prefill_and_decode,8,1024,128,256,32.0,,775.2936666666668,7227.844666666667
4727,prefill_and_decode,8,1024,128,256,64.0,,381.20533333333333,8246.147333333332
4728,prefill_and_decode,8,1024,128,256,304.0,,80.06333333333333,6418.565
4729,prefill_and_decode,8,1024,128,4096,128.0,,2199.900333333333,11475.711333333333
4730,prefill_and_decode,8,1024,128,4096,32.0,,10036.589333333333,7378.548
4731,prefill_and_decode,8,1024,128,4096,64.0,,5045.651,8237.741333333333
4732,prefill_and_decode,8,1024,128,4096,304.0,,1193.0233333333333,7177.904666666666
4733,prefill_and_decode,8,1024,128,512,128.0,,307.49033333333335,11425.733333333332
4734,prefill_and_decode,8,1024,128,512,32.0,,1372.6473333333333,7231.519666666667
4735,prefill_and_decode,8,1024,128,512,64.0,,676.3076666666667,8216.346333333333
4736,prefill_and_decode,8,1024,128,512,304.0,,129.06866666666664,6389.634666666668
4737,prefill_and_decode,8,1024,256,1024,128.0,,1150.8990000000001,11415.150666666668
4738,prefill_and_decode,8,1024,256,1024,32.0,,5215.934666666667,7206.849666666666
4739,prefill_and_decode,8,1024,256,1024,64.0,,2567.661666666667,8242.820666666667
4740,prefill_and_decode,8,1024,256,1024,304.0,,902.1576666666666,6790.377666666667
4741,prefill_and_decode,8,1024,256,2048,128.0,,2241.5553333333332,11461.515333333335
4742,prefill_and_decode,8,1024,256,2048,32.0,,10105.671333333334,7350.807000000001
4743,prefill_and_decode,8,1024,256,2048,64.0,,5079.823333333334,8294.285333333333
4744,prefill_and_decode,8,1024,256,2048,304.0,,1399.99,7144.720666666667
4745,prefill_and_decode,8,1024,256,256,128.0,,349.52000000000004,11434.511333333334
4746,prefill_and_decode,8,1024,256,256,32.0,,1546.4053333333334,7233.444333333333
4747,prefill_and_decode,8,1024,256,256,64.0,,764.5626666666667,8209.303333333331
4748,prefill_and_decode,8,1024,256,256,304.0,,350.56166666666667,6496.53
4749,prefill_and_decode,8,1024,256,4096,128.0,,4552.724666666666,11493.406666666668
4750,prefill_and_decode,8,1024,256,4096,32.0,,19518.108333333334,8349.102
4751,prefill_and_decode,8,1024,256,4096,64.0,,9943.899333333333,8335.899333333333
4752,prefill_and_decode,8,1024,256,4096,304.0,,2244.4023333333334,7963.1146666666655
4753,prefill_and_decode,8,1024,256,512,128.0,,616.1033333333334,12381.979333333331
4754,prefill_and_decode,8,1024,256,512,32.0,,2736.568333333333,7198.979
4755,prefill_and_decode,8,1024,256,512,64.0,,1353.497,8260.955333333333
4756,prefill_and_decode,8,1024,256,512,304.0,,622.01,6583.223999999999
4757,prefill_and_decode,8,1024,32,1024,128.0,,171.52566666666667,11439.106999999998
4758,prefill_and_decode,8,1024,32,1024,32.0,,660.431,7194.034333333333
4759,prefill_and_decode,8,1024,32,1024,64.0,,343.145,8243.796
4760,prefill_and_decode,8,1024,32,1024,304.0,,61.862,6400.152333333334
4761,prefill_and_decode,8,1024,32,2048,128.0,,331.91966666666667,11420.365666666667
4762,prefill_and_decode,8,1024,32,2048,32.0,,1268.5163333333333,7219.960666666667
4763,prefill_and_decode,8,1024,32,2048,64.0,,666.3913333333334,8219.193333333335
4764,prefill_and_decode,8,1024,32,2048,304.0,,116.86733333333332,6416.361
4765,prefill_and_decode,8,1024,32,256,128.0,,52.186,12102.358666666667
4766,prefill_and_decode,8,1024,32,256,32.0,,199.59,7219.625
4767,prefill_and_decode,8,1024,32,256,64.0,,102.36733333333332,8234.306666666667
4768,prefill_and_decode,8,1024,32,256,304.0,,28.665333333333333,6420.0086666666675
4769,prefill_and_decode,8,1024,32,4096,128.0,,651.985,11436.862333333333
4770,prefill_and_decode,8,1024,32,4096,32.0,,2424.414,7244.055
4771,prefill_and_decode,8,1024,32,4096,64.0,,1310.0373333333334,8262.559000000001
4772,prefill_and_decode,8,1024,32,4096,304.0,,236.194,6570.754333333333
4773,prefill_and_decode,8,1024,32,512,128.0,,91.516,11418.635666666667
