,Unnamed: 0,index,cu_mask,decode_batch_size,decode_len,prefill_len,prefill_batch,queue1_start,queue1_end,queue2_start,queue2_end,q1_dur,q2_dur,overlap_us,pct_of_q1,pct_of_q2
523,523,523,64.0,64,256,2048,4,303661635069931,303661650979372,303661634989180,303661635179135,15909441,189955,109204,0.6864100379139657,57.48940538548604
524,524,524,64.0,64,256,2048,8,303738074860516,303738106739215,303738074777723,303738074967477,31878699,189754,106961,0.3355249848809702,56.36824520168218
525,525,525,64.0,64,256,4096,1,303813570874270,303813586908316,303813570790838,303813570981113,16034046,190275,106843,0.6663508387090818,56.15188542898436
526,526,526,64.0,64,256,4096,4,303889014358691,303889076860818,303889014277015,303889014467450,62502127,190435,108759,0.1740084781434718,57.11082521595296
527,527,527,64.0,64,512,256,1,446110899040137,446110899127858,446110898959713,446110899290991,87721,331278,87721,100.0,26.479573047410334
528,528,528,64.0,64,512,256,4,446205302022553,446205302328814,446205301940966,446205302277496,306261,336530,254943,83.24370389961503,75.75639616081776
529,529,529,64.0,64,512,256,8,446296630522364,446296631148717,446296630440817,446296630809741,626353,368924,287377,45.88099681808821,77.89598941787469
530,530,530,64.0,64,512,256,16,446384707312588,446384708550019,446384707231803,446384707574707,1237431,342904,262119,21.182514418985786,76.44092807316333
531,531,531,64.0,64,512,256,32,446469812203460,446469814599422,446469812120630,446469812462733,2395962,342103,259273,10.821248417128485,75.7879936744197
532,532,532,64.0,64,512,512,1,446553109616045,446553109895805,446553109537666,446553109874476,279760,336810,258431,92.37596511295396,76.72901635937176
533,533,533,64.0,64,512,512,4,446637683372862,446637684435453,446637683290915,446637683628567,1062591,337652,255705,24.064291905352107,75.73033774418633
534,534,534,64.0,64,512,512,8,446724965222275,446724967365178,446724965141170,446724965494418,2142903,353248,272143,12.69973489233997,77.04020971102456
535,535,535,64.0,64,512,512,16,446810675989573,446810680305769,446810675908748,446810676259952,4316196,351204,270379,6.264289202807287,76.98630995091172
536,536,536,64.0,64,512,1024,1,446907202013256,446907203089960,446907201929705,446907202296023,1076704,366318,282767,26.262278212024846,77.19167499276584
537,537,537,64.0,64,512,1024,4,446995806451232,446995810601969,446995806369405,446995806707298,4150737,337893,256066,6.1691694752040425,75.78316212528819
538,538,538,64.0,64,512,1024,8,447084058442147,447084066634011,447084058357754,447084058694685,8191864,336931,252538,3.082790436950613,74.95243833307116
539,539,539,64.0,64,512,2048,1,447171630019938,447171634061786,447171629933260,447171630289956,4041848,356696,270018,6.680558002181181,75.6997555341243
540,540,540,64.0,64,512,2048,4,447259603794667,447259619782048,447259603711821,447259604048672,15987381,336851,254005,1.5887843043210141,75.40574319209384
541,541,541,64.0,64,512,2048,8,447347157807007,447347189686751,447347157723220,447347158060030,31879744,336810,253023,0.7936795226461041,75.1233633205665
542,542,542,64.0,64,512,4096,1,447436237087810,447436253142304,447436237003350,447436237340481,16054494,337131,252671,1.5738334699306002,74.94742399838638
543,543,543,64.0,64,512,4096,4,447525620447472,447525682836988,447525620365262,447525620702073,62389516,336811,254601,0.4080829862504463,75.59165229164131
544,544,544,64.0,64,1024,256,1,453789318383564,453789318474091,453789318300735,453789318919631,90527,618896,90527,100.0,14.627174840360901
545,545,545,64.0,64,1024,256,4,453881233769223,453881234076165,453881233687516,453881234312907,306942,625391,306942,100.0,49.08001554227675
546,546,546,64.0,64,1024,256,8,453973536200514,453973536795595,453973536117524,453973536748448,595081,630924,547934,92.07721301805972,86.84627625514325
547,547,547,64.0,64,1024,256,16,454064480582666,454064481782452,454064480498353,454064481133567,1199786,635214,550901,45.91660512791448,86.72683536571927
548,548,548,64.0,64,1024,256,32,454144648361534,454144650797628,454144648277702,454144648932440,2436094,654738,570906,23.435302578636126,87.1960998139714
549,549,549,64.0,64,1024,512,1,454221277547283,454221277827284,454221277465817,454221278089804,280001,623987,280001,100.0,44.87288998007971
550,550,550,64.0,64,1024,512,4,454296959638449,454296960734477,454296959551650,454296960201337,1096028,649687,562888,51.357082118340045,86.63987427792152
551,551,551,64.0,64,1024,512,8,454373147853646,454373149986406,454373147769654,454373148410721,2132760,641067,557075,26.119910350906807,86.89809333501802
552,552,552,64.0,64,1024,512,16,454448942762142,454448947120755,454448942678992,454448943311679,4358613,632687,549537,12.608070503162358,86.85764050786567
553,553,553,64.0,64,1024,1024,1,454524845101166,454524846185929,454524845015691,454524845664215,1084763,648524,563049,51.90525488055916,86.82007142372527
554,554,554,64.0,64,1024,1024,4,454603423165765,454603427286073,454603423084619,454603423722760,4120308,638141,556995,13.51828552622765,87.28400149810152
555,555,555,64.0,64,1024,1024,8,454678937999704,454678946219512,454678937918919,454678938550845,8219808,631926,551141,6.705034959454041,87.2160664381589
556,556,556,64.0,64,1024,2048,1,454755262915545,454755267001334,454755262832475,454755263461354,4085789,628879,545809,13.358717251429283,86.79078169250364
557,557,557,64.0,64,1024,2048,4,454831004973511,454831020926855,454831004893738,454831005526105,15953344,632367,552594,3.4638129786457315,87.38501534710066
558,558,558,64.0,64,1024,2048,8,454907891725282,454907923720852,454907891643008,454907892275095,31995570,632087,549813,1.7184035164868137,86.983753818699
559,559,559,64.0,64,1024,4096,1,454983965165914,454983981273731,454983965075325,454983965706169,16107817,630844,540255,3.353992660830453,85.64003144993056
560,560,560,64.0,64,1024,4096,4,455060320496940,455060383061533,455060320416917,455060321049203,62564593,632286,552263,0.8827085313253775,87.3438602151558
561,561,561,64.0,64,2048,256,1,460306787778985,460306787971305,460306787693470,460306788916869,192320,1223399,192320,100.0,15.720137093458472
562,562,562,64.0,64,2048,256,4,460383128211055,460383128576852,460383128131392,460383129358921,365797,1227529,365797,100.0,29.799458912986985
563,563,563,64.0,64,2048,256,8,460459375860167,460459376454768,460459375779343,460459376985061,594601,1205718,594601,100.0,49.315096896620936
564,564,564,64.0,64,2048,256,16,460535799535116,460535800735302,460535799453048,460535800674603,1200186,1221555,1139487,94.94253390724438,93.28167786141435
565,565,565,64.0,64,2048,256,32,460611722486549,460611724928456,460611722404762,460611723647405,2441907,1242643,1160856,47.538911187035374,93.41830276274038
566,566,566,64.0,64,2048,512,1,460688425449691,460688425824108,460688425367022,460688426594430,374417,1227408,374417,100.0,30.504689557180658
567,567,567,64.0,64,2048,512,4,460765456916201,460765458001084,460765456834775,460765458071886,1084883,1237111,1084883,100.0,87.69487944089092
568,568,568,64.0,64,2048,512,8,460841328763776,460841330928409,460841328678100,460841329919580,2164633,1241480,1155804,53.39491729082943,93.09888197957277
569,569,569,64.0,64,2048,512,16,460917427455526,460917431765951,460917427376446,460917428613076,4310425,1236630,1157550,26.854660503314637,93.60520123238155
570,570,570,64.0,64,2048,1024,1,460992843201256,460992844291712,460992843120431,460992844378310,1090456,1257879,1090456,100.0,86.69005524378736
571,571,571,64.0,64,2048,1024,4,461068502183482,461068506286070,461068502102016,461068503342414,4102588,1240398,1158932,28.248802950722812,93.43226932000857
572,572,572,64.0,64,2048,1024,8,461145142383043,461145150602010,461145142303318,461145143521946,8218967,1218628,1138903,13.85700903775377,93.45780664813216
573,573,573,64.0,64,2048,2048,1,461222036624083,461222040667535,461222036543900,461222037780369,4043452,1236469,1156286,28.596506153652868,93.51516293574687
574,574,574,64.0,64,2048,2048,4,461298825745570,461298841720484,461298825665368,461298826884358,15974914,1218990,1138788,7.128601756478939,93.42061870893117
575,575,575,64.0,64,2048,2048,8,461375221760016,461375253667667,461375221676804,461375222897758,31907651,1220954,1137742,3.565734124395431,93.18467362406774
576,576,576,64.0,64,2048,4096,1,461451626719940,461451642863039,461451626639264,461451627857893,16143099,1218629,1137953,7.049160759033938,93.37977349956385
577,577,577,64.0,64,2048,4096,4,461528346885895,461528409439992,461528346802067,461528348023221,62554097,1221154,1137326,1.8181478984502004,93.13534574672809
578,578,578,64.0,64,4096,256,1,466754164342526,466754164718546,466754164261701,466754166603299,376020,2341598,376020,100.0,16.058264484339325
579,579,579,64.0,64,4096,256,4,466829902192364,466829902746311,466829902110897,466829904456625,553947,2345728,553947,100.0,23.615142079559096
580,580,580,64.0,64,4096,256,8,466904841960437,466904842747799,466904841876605,466904844235643,787362,2359038,787362,100.0,33.376401736640105
581,581,581,64.0,64,4096,256,16,466979819412475,466979820685026,466979819330166,466979821719353,1272551,2389187,1272551,100.0,53.26293002598792
582,582,582,64.0,64,4096,256,32,467056085880975,467056088288604,467056085802395,467056088201124,2407629,2398729,2320149,96.36654982972875,96.72409847048165
583,583,583,64.0,64,4096,512,1,467131638437290,467131638982618,467131638356626,467131640701712,545328,2345086,545328,100.0,23.254072558533036
584,584,584,64.0,64,4096,512,4,467207228800976,467207229957261,467207228719865,467207231104963,1156285,2385098,1156285,100.0,48.47955933047615
585,585,585,64.0,64,4096,512,8,467283652420797,467283654593809,467283652338569,467283654773100,2173012,2434531,2173012,100.0,89.25793099369037
586,586,586,64.0,64,4096,512,16,467358870147470,467358874479502,467358870064240,467358872482373,4332032,2418133,2334903,53.89856307617303,96.55808840952918
587,587,587,64.0,64,4096,1024,1,467433971925230,467433973056699,467433971842119,467433974216793,1131469,2374674,1131469,100.0,47.64734022438448
588,588,588,64.0,64,4096,1024,4,467509669607543,467509673741923,467509669526226,467509671976753,4134380,2450527,2369210,57.305085647666644,96.68165255881695
589,589,589,64.0,64,4096,1024,8,467586178000417,467586186213049,467586177919111,467586180336162,8212632,2417051,2335745,28.44088228962408,96.63614876144526
590,590,590,64.0,64,4096,2048,1,467661365641657,467661369731093,467661365555460,467661368012842,4089436,2457382,2371185,57.98317909853584,96.49232394475095
591,591,591,64.0,64,4096,2048,4,467736701262926,467736717243490,467736701178268,467736703626029,15980564,2447761,2363103,14.787356691541047,96.54141070145329
592,592,592,64.0,64,4096,2048,8,467812396671788,467812428552932,467812396590619,467812399052452,31881144,2461833,2380664,7.4673104578681375,96.70290389315603
593,593,593,64.0,64,4096,4096,1,467887277171637,467887293273838,467887277090307,467887279495971,16102201,2405664,2324334,14.43488377768977,96.61922862045571
594,594,594,64.0,64,4096,4096,4,467963618147608,467963680655345,467963618055963,467963620491737,62507737,2435774,2344129,3.750142162401432,96.23754092128416
595,595,595,64.0,128,256,256,1,303964866344412,303964866432132,303964866265792,303964866639527,87720,373735,87720,100.0,23.471176100713073
596,596,596,64.0,128,256,256,4,304040604873743,304040605178961,304040604793840,304040605172186,305218,378346,298443,97.78027508207249,78.88097138598002
597,597,597,64.0,128,256,256,8,304115684705204,304115685298803,304115684624620,304115685003286,593599,378666,298082,50.21605494618421,78.71897661791658
598,598,598,64.0,128,256,256,16,304190659321318,304190660519299,304190659240653,304190659621124,1197981,380471,299806,25.02593947650255,78.79864694023986
599,599,599,64.0,128,256,256,32,304265870287722,304265872725058,304265870209823,304265870605529,2437336,395706,317807,13.039113195718604,80.31391993045341
600,600,600,64.0,128,256,512,1,304341535761619,304341536043303,304341535680272,304341536059620,281684,379348,281684,100.0,74.25477398061938
601,601,601,64.0,128,256,512,4,304416036467175,304416037556668,304416036381980,304416036769387,1089493,387407,302212,27.738773906762137,78.00891568815226
602,602,602,64.0,128,256,512,8,304490435113005,304490437277919,304490435023200,304490435413613,2164914,390413,300608,13.885447643647739,76.99743604849225
603,603,603,64.0,128,256,512,16,304564749711030,304564754036407,304564749629764,304564750017812,4325377,388048,306782,7.092607187766522,79.05774543355462
604,604,604,64.0,128,256,1024,1,304639783334317,304639784407412,304639783257220,304639783641820,1073095,384600,307503,28.655710817774754,79.95397815912636
605,605,605,64.0,128,256,1024,4,304715431490489,304715435598488,304715431409223,304715431800719,4107999,391496,310230,7.551851887013604,79.24218893679628
606,606,606,64.0,128,256,1024,8,304790649611237,304790657840666,304790649529770,304790649910882,8229429,381112,299645,3.641139622202221,78.62386909884759
607,607,607,64.0,128,256,2048,1,304865317066372,304865321123374,304865316986028,304865317394322,4057002,408294,327950,8.083555295264828,80.3220228560792
608,608,608,64.0,128,256,2048,4,304940267594251,304940283563910,304940267504855,304940267886087,15969659,381232,291836,1.8274403980698648,76.5507617408822
609,609,609,64.0,128,256,2048,8,305015794454274,305015826314450,305015794372286,305015794754480,31860176,382194,300206,0.9422609592614931,78.54806721193948
610,610,610,64.0,128,256,4096,1,305091023076433,305091039193790,305091022993312,305091023373662,16117357,380350,297229,1.8441547209011997,78.14618114894176
611,611,611,64.0,128,256,4096,4,305167150691961,305167213199298,305167150608579,305167150990333,62507337,381754,298372,0.47733916420083616,78.15818563787151
612,612,612,64.0,128,512,256,1,447612376745584,447612376844691,447612376664599,447612377324669,99107,660070,99107,100.0,15.014619661551048
613,613,613,64.0,128,512,256,4,447699209649033,447699209955053,447699209567005,447699210232127,306020,665122,306020,100.0,46.00960425305433
614,614,614,64.0,128,512,256,8,447786069727440,447786070353673,447786069645573,447786070330420,626233,684847,602980,96.28684531156934,88.04594310846072
615,615,615,64.0,128,512,256,16,447872910250758,447872911443327,447872910169280,447872910841699,1192569,672419,590941,49.551933682663226,87.88285280457572
616,616,616,64.0,128,512,256,32,447959118768643,447959121190264,447959118685372,447959119373507,2421621,688135,604864,24.97764926881622,87.89903144005173
617,617,617,64.0,128,512,512,1,448046546617439,448046546897800,448046546535972,448046547202177,280361,666205,280361,100.0,42.08329268018103
618,618,618,64.0,128,512,512,4,448134395778657,448134396838362,448134395692540,448134396366442,1059705,673902,587785,55.46685162380096,87.22113897866456
